id,session_id,participant_id,task,t_ms,x,y,page_w,page_h,ts_utc,created_at
1706,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5161,80,164,1440,812,2025-11-28 11:26:43.959+00,2025-11-28 11:27:37.425373+00
1707,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5202,80,164,1440,812,2025-11-28 11:26:43.999+00,2025-11-28 11:27:37.425373+00
1708,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5242,80,164,1440,812,2025-11-28 11:26:44.039+00,2025-11-28 11:27:37.425373+00
1709,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5282,80,164,1440,812,2025-11-28 11:26:44.08+00,2025-11-28 11:27:37.425373+00
1710,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5322,80,164,1440,812,2025-11-28 11:26:44.12+00,2025-11-28 11:27:37.425373+00
1711,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5362,80,164,1440,812,2025-11-28 11:26:44.16+00,2025-11-28 11:27:37.425373+00
1712,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5401,80,164,1440,812,2025-11-28 11:26:44.199+00,2025-11-28 11:27:37.425373+00
1713,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5442,80,164,1440,812,2025-11-28 11:26:44.239+00,2025-11-28 11:27:37.425373+00
1714,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5482,80,164,1440,812,2025-11-28 11:26:44.279+00,2025-11-28 11:27:37.425373+00
1715,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5522,80,164,1440,812,2025-11-28 11:26:44.319+00,2025-11-28 11:27:37.425373+00
1716,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5562,80,164,1440,812,2025-11-28 11:26:44.36+00,2025-11-28 11:27:37.425373+00
1717,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5602,80,164,1440,812,2025-11-28 11:26:44.4+00,2025-11-28 11:27:37.425373+00
1718,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5642,80,164,1440,812,2025-11-28 11:26:44.439+00,2025-11-28 11:27:37.425373+00
1719,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5681,80,164,1440,812,2025-11-28 11:26:44.479+00,2025-11-28 11:27:37.425373+00
1720,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5722,80,164,1440,812,2025-11-28 11:26:44.52+00,2025-11-28 11:27:37.425373+00
1721,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5762,80,164,1440,812,2025-11-28 11:26:44.56+00,2025-11-28 11:27:37.425373+00
1722,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5802,80,164,1440,812,2025-11-28 11:26:44.6+00,2025-11-28 11:27:37.425373+00
1723,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5842,80,164,1440,812,2025-11-28 11:26:44.64+00,2025-11-28 11:27:37.425373+00
1724,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5882,85,175,1440,812,2025-11-28 11:26:44.68+00,2025-11-28 11:27:37.425373+00
1725,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5921,103,209,1440,812,2025-11-28 11:26:44.719+00,2025-11-28 11:27:37.425373+00
1726,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,5961,120,236,1440,812,2025-11-28 11:26:44.759+00,2025-11-28 11:27:37.425373+00
1727,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6000,127,248,1440,812,2025-11-28 11:26:44.798+00,2025-11-28 11:27:37.425373+00
1728,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6041,127,248,1440,812,2025-11-28 11:26:44.839+00,2025-11-28 11:27:37.425373+00
1729,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6081,127,249,1440,812,2025-11-28 11:26:44.878+00,2025-11-28 11:27:37.425373+00
1730,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6121,126,254,1440,812,2025-11-28 11:26:44.919+00,2025-11-28 11:27:37.425373+00
1731,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6160,126,254,1440,812,2025-11-28 11:26:44.958+00,2025-11-28 11:27:37.425373+00
1732,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6201,126,255,1440,812,2025-11-28 11:26:44.998+00,2025-11-28 11:27:37.425373+00
1733,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6242,126,255,1440,812,2025-11-28 11:26:45.04+00,2025-11-28 11:27:37.425373+00
1734,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6281,126,255,1440,812,2025-11-28 11:26:45.079+00,2025-11-28 11:27:37.425373+00
1735,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6321,126,255,1440,812,2025-11-28 11:26:45.119+00,2025-11-28 11:27:37.425373+00
1736,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6361,126,255,1440,812,2025-11-28 11:26:45.158+00,2025-11-28 11:27:37.425373+00
1737,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6402,126,255,1440,812,2025-11-28 11:26:45.199+00,2025-11-28 11:27:37.425373+00
1738,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6442,126,255,1440,812,2025-11-28 11:26:45.239+00,2025-11-28 11:27:37.425373+00
1739,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6482,126,255,1440,812,2025-11-28 11:26:45.28+00,2025-11-28 11:27:37.425373+00
1740,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6522,126,255,1440,812,2025-11-28 11:26:45.32+00,2025-11-28 11:27:37.425373+00
1741,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6562,126,255,1440,812,2025-11-28 11:26:45.36+00,2025-11-28 11:27:37.425373+00
1742,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6602,126,255,1440,812,2025-11-28 11:26:45.399+00,2025-11-28 11:27:37.425373+00
1743,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6642,126,255,1440,812,2025-11-28 11:26:45.439+00,2025-11-28 11:27:37.425373+00
1744,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6681,126,255,1440,812,2025-11-28 11:26:45.479+00,2025-11-28 11:27:37.425373+00
1745,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6721,126,255,1440,812,2025-11-28 11:26:45.518+00,2025-11-28 11:27:37.425373+00
1746,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6762,126,255,1440,812,2025-11-28 11:26:45.559+00,2025-11-28 11:27:37.425373+00
1747,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6801,126,255,1440,812,2025-11-28 11:26:45.599+00,2025-11-28 11:27:37.425373+00
1748,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6842,126,255,1440,812,2025-11-28 11:26:45.639+00,2025-11-28 11:27:37.425373+00
1749,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6881,126,255,1440,812,2025-11-28 11:26:45.679+00,2025-11-28 11:27:37.425373+00
1750,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6922,126,255,1440,812,2025-11-28 11:26:45.719+00,2025-11-28 11:27:37.425373+00
1751,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,6962,126,255,1440,812,2025-11-28 11:26:45.76+00,2025-11-28 11:27:37.425373+00
1752,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7002,126,255,1440,812,2025-11-28 11:26:45.799+00,2025-11-28 11:27:37.425373+00
1753,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7042,126,255,1440,812,2025-11-28 11:26:45.839+00,2025-11-28 11:27:37.425373+00
1754,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7082,126,255,1440,812,2025-11-28 11:26:45.879+00,2025-11-28 11:27:37.425373+00
1755,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7122,126,255,1440,812,2025-11-28 11:26:45.919+00,2025-11-28 11:27:37.425373+00
1756,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7162,126,255,1440,812,2025-11-28 11:26:45.959+00,2025-11-28 11:27:37.425373+00
1757,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7202,126,255,1440,812,2025-11-28 11:26:46+00,2025-11-28 11:27:37.425373+00
1758,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7242,126,255,1440,812,2025-11-28 11:26:46.04+00,2025-11-28 11:27:37.425373+00
1759,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7282,126,255,1440,812,2025-11-28 11:26:46.08+00,2025-11-28 11:27:37.425373+00
1760,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7321,126,255,1440,812,2025-11-28 11:26:46.119+00,2025-11-28 11:27:37.425373+00
1761,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7361,126,255,1440,812,2025-11-28 11:26:46.159+00,2025-11-28 11:27:37.425373+00
1762,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7402,126,255,1440,812,2025-11-28 11:26:46.199+00,2025-11-28 11:27:37.425373+00
1763,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7442,126,255,1440,812,2025-11-28 11:26:46.239+00,2025-11-28 11:27:37.425373+00
1764,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7481,126,255,1440,812,2025-11-28 11:26:46.279+00,2025-11-28 11:27:37.425373+00
1765,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7521,126,255,1440,812,2025-11-28 11:26:46.319+00,2025-11-28 11:27:37.425373+00
1766,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7561,126,255,1440,812,2025-11-28 11:26:46.359+00,2025-11-28 11:27:37.425373+00
1767,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7601,129,253,1440,812,2025-11-28 11:26:46.398+00,2025-11-28 11:27:37.425373+00
1768,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7641,136,250,1440,812,2025-11-28 11:26:46.439+00,2025-11-28 11:27:37.425373+00
1769,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7681,141,248,1440,812,2025-11-28 11:26:46.479+00,2025-11-28 11:27:37.425373+00
1770,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7722,155,244,1440,812,2025-11-28 11:26:46.519+00,2025-11-28 11:27:37.425373+00
1771,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7761,170,242,1440,812,2025-11-28 11:26:46.559+00,2025-11-28 11:27:37.425373+00
1772,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7802,195,240,1440,812,2025-11-28 11:26:46.599+00,2025-11-28 11:27:37.425373+00
1773,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7841,228,239,1440,812,2025-11-28 11:26:46.639+00,2025-11-28 11:27:37.425373+00
1774,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7881,269,240,1440,812,2025-11-28 11:26:46.679+00,2025-11-28 11:27:37.425373+00
1775,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7921,298,240,1440,812,2025-11-28 11:26:46.719+00,2025-11-28 11:27:37.425373+00
1776,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,7961,332,240,1440,812,2025-11-28 11:26:46.759+00,2025-11-28 11:27:37.425373+00
1777,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8002,358,240,1440,812,2025-11-28 11:26:46.8+00,2025-11-28 11:27:37.425373+00
1778,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8042,392,240,1440,812,2025-11-28 11:26:46.839+00,2025-11-28 11:27:37.425373+00
1779,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8081,455,240,1440,812,2025-11-28 11:26:46.879+00,2025-11-28 11:27:37.425373+00
1780,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8121,518,240,1440,812,2025-11-28 11:26:46.919+00,2025-11-28 11:27:37.425373+00
1781,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8161,591,239,1440,812,2025-11-28 11:26:46.958+00,2025-11-28 11:27:37.425373+00
1782,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8200,677,237,1440,812,2025-11-28 11:26:46.998+00,2025-11-28 11:27:37.425373+00
1783,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8242,711,237,1440,812,2025-11-28 11:26:47.039+00,2025-11-28 11:27:37.425373+00
1784,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8282,753,237,1440,812,2025-11-28 11:26:47.079+00,2025-11-28 11:27:37.425373+00
1785,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8322,801,235,1440,812,2025-11-28 11:26:47.119+00,2025-11-28 11:27:37.425373+00
1786,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8362,814,233,1440,812,2025-11-28 11:26:47.159+00,2025-11-28 11:27:37.425373+00
1787,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8401,822,232,1440,812,2025-11-28 11:26:47.198+00,2025-11-28 11:27:37.425373+00
1788,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8442,822,232,1440,812,2025-11-28 11:26:47.239+00,2025-11-28 11:27:37.425373+00
1789,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8481,822,232,1440,812,2025-11-28 11:26:47.278+00,2025-11-28 11:27:37.425373+00
1790,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8522,822,231,1440,812,2025-11-28 11:26:47.319+00,2025-11-28 11:27:37.425373+00
1791,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8561,822,231,1440,812,2025-11-28 11:26:47.358+00,2025-11-28 11:27:37.425373+00
1792,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8601,820,229,1440,812,2025-11-28 11:26:47.398+00,2025-11-28 11:27:37.425373+00
1793,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8641,819,227,1440,812,2025-11-28 11:26:47.439+00,2025-11-28 11:27:37.425373+00
1794,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8682,818,226,1440,812,2025-11-28 11:26:47.479+00,2025-11-28 11:27:37.425373+00
1795,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8722,817,224,1440,812,2025-11-28 11:26:47.519+00,2025-11-28 11:27:37.425373+00
1796,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8761,817,223,1440,812,2025-11-28 11:26:47.559+00,2025-11-28 11:27:37.425373+00
1797,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8801,816,221,1440,812,2025-11-28 11:26:47.599+00,2025-11-28 11:27:37.425373+00
1798,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8842,815,221,1440,812,2025-11-28 11:26:47.639+00,2025-11-28 11:27:37.425373+00
1799,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8881,815,221,1440,812,2025-11-28 11:26:47.679+00,2025-11-28 11:27:37.425373+00
1800,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8922,815,221,1440,812,2025-11-28 11:26:47.719+00,2025-11-28 11:27:37.425373+00
1801,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,8961,815,220,1440,812,2025-11-28 11:26:47.758+00,2025-11-28 11:27:37.425373+00
1802,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9001,814,218,1440,812,2025-11-28 11:26:47.799+00,2025-11-28 11:27:37.425373+00
1803,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9041,812,215,1440,812,2025-11-28 11:26:47.839+00,2025-11-28 11:27:37.425373+00
1804,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9083,805,206,1440,812,2025-11-28 11:26:47.88+00,2025-11-28 11:27:37.425373+00
1805,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9122,799,198,1440,812,2025-11-28 11:26:47.919+00,2025-11-28 11:27:37.425373+00
1806,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9161,796,192,1440,812,2025-11-28 11:26:47.959+00,2025-11-28 11:27:37.425373+00
1807,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9201,795,190,1440,812,2025-11-28 11:26:47.999+00,2025-11-28 11:27:37.425373+00
1808,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9242,795,190,1440,812,2025-11-28 11:26:48.039+00,2025-11-28 11:27:37.425373+00
1809,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9282,795,190,1440,812,2025-11-28 11:26:48.08+00,2025-11-28 11:27:37.425373+00
1810,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9322,795,190,1440,812,2025-11-28 11:26:48.12+00,2025-11-28 11:27:37.425373+00
1811,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9361,795,190,1440,812,2025-11-28 11:26:48.159+00,2025-11-28 11:27:37.425373+00
1812,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9401,795,190,1440,812,2025-11-28 11:26:48.198+00,2025-11-28 11:27:37.425373+00
1813,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9442,795,190,1440,812,2025-11-28 11:26:48.239+00,2025-11-28 11:27:37.425373+00
1814,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9481,795,190,1440,812,2025-11-28 11:26:48.279+00,2025-11-28 11:27:37.425373+00
1815,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9521,795,190,1440,812,2025-11-28 11:26:48.319+00,2025-11-28 11:27:37.425373+00
1816,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9562,795,190,1440,812,2025-11-28 11:26:48.359+00,2025-11-28 11:27:37.425373+00
1817,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9601,795,190,1440,812,2025-11-28 11:26:48.399+00,2025-11-28 11:27:37.425373+00
1818,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9641,795,190,1440,812,2025-11-28 11:26:48.439+00,2025-11-28 11:27:37.425373+00
1819,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9682,795,190,1440,812,2025-11-28 11:26:48.479+00,2025-11-28 11:27:37.425373+00
1820,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9722,795,190,1440,812,2025-11-28 11:26:48.52+00,2025-11-28 11:27:37.425373+00
1821,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9762,795,190,1440,812,2025-11-28 11:26:48.56+00,2025-11-28 11:27:37.425373+00
1822,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9802,795,190,1440,812,2025-11-28 11:26:48.6+00,2025-11-28 11:27:37.425373+00
1823,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9841,795,190,1440,812,2025-11-28 11:26:48.639+00,2025-11-28 11:27:37.425373+00
1824,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9881,795,190,1440,812,2025-11-28 11:26:48.679+00,2025-11-28 11:27:37.425373+00
1825,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9921,795,190,1440,812,2025-11-28 11:26:48.719+00,2025-11-28 11:27:37.425373+00
1826,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,9961,795,190,1440,812,2025-11-28 11:26:48.759+00,2025-11-28 11:27:37.425373+00
1827,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,10002,795,190,1440,812,2025-11-28 11:26:48.8+00,2025-11-28 11:27:37.425373+00
1828,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,10042,795,190,1440,812,2025-11-28 11:26:48.84+00,2025-11-28 11:27:37.425373+00
1829,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,10080,795,190,1440,812,2025-11-28 11:26:48.878+00,2025-11-28 11:27:37.425373+00
1830,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,10122,795,190,1440,812,2025-11-28 11:26:48.919+00,2025-11-28 11:27:37.425373+00
1831,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,10162,795,190,1440,812,2025-11-28 11:26:48.959+00,2025-11-28 11:27:37.425373+00
1832,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,10202,795,190,1440,812,2025-11-28 11:26:48.999+00,2025-11-28 11:27:37.425373+00
1833,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,10242,795,190,1440,812,2025-11-28 11:26:49.039+00,2025-11-28 11:27:37.425373+00
1834,53052eb5-5f4d-4d76-bf12-47e14aab1366,35e66184-3e42-45f7-bf6a-5d675bcac6da,task-2,10282,795,190,1440,812,2025-11-28 11:26:49.079+00,2025-11-28 11:27:37.425373+00
